n_valid_F,valid_source_fit,a,s,sigma,var_ell,normal_intercept,normal_slope,theta,log_s,log_sigma,exclusion_reason,model_id,org_id,reference_sha256,context,A,C,O,REL10,R50,ECE10,Brier,H,Margin,n_valid_source,valid_summaries
584,True,-1.0850825487860931,0.1194469606516386,0.21291697561779135,0.05960121491514125,-3.0417069167812506e-17,2.1291948417468754e-17,-9.084220668876497,-2.1248828500577814,-1.546852975090921,,AIGym/deepseek-coder-1.3b-chat,AIGym,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.2559931506849315,0.3021851893041425,0.04619203861921101,0.0042076517123296195,0.7397260273972602,0.0465242200445595,0.7554794305416406,0.9847161744087192,0.037626922283191956,1168,True
584,True,-1.082583780345635,0.13123096790302,0.23092540309064497,0.07054810872934032,1.612104665894063e-16,2.1291948417468754e-17,-8.249453598068918,-2.030796394478037,-1.4656605509571035,,AIGym/deepseek-coder-1.3b-chat-and-function-calling,AIGym,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.2636986301369863,0.3067262306246417,0.043027600487655415,0.004544539087273652,0.738013698630137,0.043027600487655436,0.7563491660885667,0.9819501264653903,0.04163703016567226,1168,True
584,True,-1.0298868538229984,0.18205586541721677,0.22460217429188034,0.08359047482945192,-1.8250241500687504e-17,3.954218991815626e-17,-5.656982550179366,-1.7034416861638768,-1.493424555994998,,AIGym/deepseek-coder-6.7b-chat,AIGym,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.3595890410958904,0.30550116450037185,-0.05408787659551856,0.004262431005439586,0.6181506849315068,0.05956516932739436,0.7310331843447637,0.981268738647213,0.040379046372567964,1168,True
584,True,-1.027000250401873,0.18548013268776298,0.23206574978119826,0.08825739184337987,1.6691366705837113e-16,6.083413833562501e-17,-5.536982508691235,-1.6848075040840897,-1.460734543237917,,AIGym/deepseek-coder-6.7b-chat-and-function-calling,AIGym,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.3604452054794521,0.30725820775372764,-0.05318699772572444,0.005509630429437544,0.613013698630137,0.06066343205623487,0.7302878653621915,0.9800755620701236,0.042040990818133075,1168,True
584,True,-0.7462120946619931,0.3774444018865963,0.3220129500833204,0.24615661653689347,-2.281280187585938e-17,-3.650048300137501e-17,-1.9770119544287046,-0.974332000910394,-1.1331635165963734,,AIJUUD/juud-Mistral-7B,AIJUUD,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.6669520547945206,0.3535445858542245,-0.3134074689402961,0.10428085217411119,0.24486301369863014,0.31457226188068776,0.6320073269663883,0.9481397181312765,0.09240327557043768,1168,True
584,True,-0.7472985428664074,0.3772195385814472,0.3248618854610953,0.2478298249129377,3.0417069167812506e-18,4.258389683493751e-17,-1.9810706138835243,-0.9749279305679428,-1.1243551547888255,,AIJUUD/juud-Mistral-7B-dpo,AIJUUD,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.6678082191780822,0.35324749829585395,-0.31456072088222825,0.10477156746020094,0.2517123287671233,0.31608159260632207,0.6332317228304492,0.9482975074253387,0.09208553910035921,1168,True
584,True,-0.881766772822799,0.3232976229758798,0.32230794616495356,0.20840376518292472,-1.133035826501016e-16,3.0417069167812506e-17,-2.7274149581006504,-1.129181946656746,-1.1322478359038397,,ALBADDAWI/DeepCode-7B-Aurora,ALBADDAWI,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5333904109589042,0.33023007553745726,-0.2031603354214469,0.043754352171753955,0.4023972602739726,0.20611230865667635,0.6831545662972018,0.9632158354335918,0.06550014493370306,1168,True
584,True,-0.7910534353869045,0.4490526595454633,0.48734877534432297,0.4391571198744651,-1.6729388042296878e-17,3.0417069167812506e-17,-1.7616050558248975,-0.8006151162784115,-0.7187752410894808,,ALBADDAWI/DeepCode-7B-Aurora-v12,ALBADDAWI,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5556506849315068,0.3535319334372862,-0.2021187514942206,0.04798436983613084,0.3458904109589041,0.20490004581504875,0.6578936593793269,0.9449066352561907,0.08897409750451486,1168,True
584,True,-0.7910585573072922,0.45209194552796367,0.4886533159975984,0.44316919044670794,2.6614935521835943e-17,1.2166827667125003e-17,-1.7497736138242308,-0.7938697005271541,-0.7161020061820519,,ALBADDAWI/DeepCode-7B-Aurora-v13,ALBADDAWI,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5547945205479452,0.3535466012194294,-0.20124791932851582,0.04764131259557919,0.3441780821917808,0.2040592335998711,0.6578132977231279,0.9448058265595607,0.08899212733229706,1168,True
584,True,-0.8280396557295572,0.36472353944409375,0.4211953400384381,0.3104287746947229,4.1063043376546883e-17,-9.125120750343752e-18,-2.2703213973840106,-1.0086156385723462,-0.8646585623199897,,ALBADDAWI/DeepCode-7B-Aurora-v2,ALBADDAWI,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5539383561643836,0.3390344033765895,-0.21490395278779406,0.05009391354076033,0.3476027397260274,0.21612241799087972,0.6668180904775424,0.9563673309769892,0.07427255003066303,1168,True
584,True,-0.8295949818916196,0.36503970132401775,0.41594726282291167,0.30626610899260037,4.562560375171876e-18,8.516779366987502e-17,-2.2726157699632012,-1.0077491605640212,-0.8771967988174391,,ALBADDAWI/DeepCode-7B-Aurora-v3,ALBADDAWI,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5462328767123288,0.33867112916524855,-0.20756174754708023,0.0469424387719952,0.3458904109589041,0.20875936979047327,0.6669895547027649,0.9566568516171421,0.07394479021222693,1168,True
584,True,-0.8231415733287063,0.3477523044463222,0.17997333488000017,0.15332206651555627,-1.140640093792969e-17,6.691755216918751e-17,-2.367034129764519,-1.0562648214677672,-1.714946578621229,,APMIC/caigun-lora-model-34B-v2,APMIC,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.6506849315068494,0.32639043520812255,-0.3242944962987268,0.11014181826322345,0.24315068493150685,0.3242944962987268,0.6552678365367517,0.9665827598889184,0.06505581499130685,1168,True
584,True,-0.8174799231008948,0.353894726572296,0.17547376388291627,0.15603251930691756,2.5094082063445318e-17,3.954218991815626e-17,-2.3099522590198713,-1.0387557926394615,-1.7402657407961268,,APMIC/caigun-lora-model-34B-v3,APMIC,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.6695205479452054,0.32819545996430954,-0.3413250879808959,0.12118380411700808,0.22602739726027396,0.3413250879808959,0.652267297644023,0.9657103505459089,0.06705623973011673,1168,True
584,True,-1.0361737300481935,0.13658957508859934,0.22158758385446442,0.06775776934134342,-1.2927254396320316e-16,1.8250241500687504e-17,-7.5860381685503855,-1.9907746518250977,-1.506937355216337,,Aabbhishekk/TinyLlama-1.1B-miniguanaco,Aabbhishekk,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.351027397260274,0.3061022943803317,-0.04492510287994228,0.007397872590769446,0.6164383561643836,0.06197883425335178,0.7365963105419088,0.9815987394085798,0.041624763560646864,1168,True
584,True,-0.8746217801687012,0.22844899357708823,0.28260017756181827,0.1320518030243557,1.4600193200550003e-16,-6.083413833562501e-18,-3.8285210474064413,-1.47644231642319,-1.2637221804169099,,Aabbhishekk/llama2-7b-function-calling-slerp,Aabbhishekk,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5547945205479452,0.33041681376173415,-0.22437770678621105,0.05415359206286597,0.3613013698630137,0.2272125286620743,0.6767311547162499,0.9657740583562432,0.0667512975279172,1168,True
584,True,-0.7916560245019624,0.2896720264510398,0.3042131061900054,0.17645549688602344,-4.79068839393047e-17,-3.193792262620313e-17,-2.732939159507581,-1.239005939272817,-1.190026815962733,,AbacusResearch/Jallabi-34B,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.660958904109589,0.33644018325274594,-0.3245187208568431,0.11525447609165176,0.21746575342465754,0.32451872085684313,0.6444886354995839,0.9606571156262124,0.07536960150250488,1168,True
584,True,-0.6693081638216151,0.4921911215474773,0.36377116127120046,0.3745815579027613,-6.843840562757815e-17,3.0417069167812506e-18,-1.359854199964582,-0.7088881794904391,-1.0112302868725378,,AbacusResearch/RasGulla1-7b,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.696917808219178,0.37162489949033656,-0.3252929087288415,0.11528281057450027,0.20034246575342465,0.32776853947068,0.607654378180149,0.9345660338436419,0.11210508061550012,1168,True
584,True,-0.6883556336798378,0.4483304471341332,0.4364323366902228,0.39147337433637974,4.562560375171876e-18,3.650048300137501e-17,-1.5353756098431854,-0.8022247132540625,-0.8291219290281985,,AbacusResearch/haLLAwa2,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.6327054794520548,0.37342263368767853,-0.25928284576437627,0.07492124829544908,0.2482876712328767,0.2592828457643764,0.6211210764050445,0.9331499426868626,0.1118187436650543,1168,True
584,True,-0.6418577534299303,0.5565886121338338,0.4284749777617479,0.4933816897249977,-6.843840562757815e-17,-1.8250241500687504e-17,-1.1531995794329928,-0.5859288897945218,-0.8475229376044351,,AbacusResearch/haLLAwa3,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.678082191780822,0.38040205573243074,-0.2976801360483912,0.10080236391436818,0.21232876712328766,0.30165126774430456,0.6035626321362726,0.9269434443903107,0.12126882784049522,1168,True
584,True,-0.5843987787394004,0.6070105867301723,0.4320834852453003,0.5551579906242337,3.0417069167812506e-18,1.2775169050481253e-16,-0.9627489067158177,-0.49920904700360846,-0.83913645652632,,AbacusResearch/haLLawa4-7b,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.7148972602739726,0.39444921177150377,-0.32044804850246883,0.11334401500255492,0.1797945205479452,0.32460548983022425,0.5815383780002858,0.9163054273919035,0.13763249297420724,1168,True
584,True,-0.5985893223782103,0.6007319094154258,0.41745278084190623,0.5351456512225438,7.75635263779219e-17,1.368768112551563e-16,-0.9964333723519024,-0.5096065181515989,-0.8735838408673545,,AbacusResearch/jaLLAbi2-7b,AbacusResearch,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.7166095890410958,0.3907252226487568,-0.32588436639233903,0.11462505142932017,0.18664383561643835,0.3284793976016414,0.586019733581022,0.9192047773525727,0.13339998202781256,1168,True
584,True,-1.1879691464043498,0.3253381829262182,0.8019329513010159,0.7489413916520911,-3.0417069167812506e-17,2.1291948417468754e-17,-3.6514900763239444,-1.1228900748127488,-0.22073027647951102,,Abe13/juniper-certificate-Llama-2-7b-chat-hf,Abe13,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.2919520547945205,0.4123644574766939,0.1204124026821734,0.028029651857832027,0.7003424657534246,0.12318775742487402,0.7910163160650289,0.9009158814478471,0.14497423715533703,1168,True
584,True,-0.9827211681580539,0.19683747944240806,0.2820155268386616,0.11827775069132827,5.931328487723439e-17,-1.8250241500687504e-17,-4.992551067722774,-1.6253768681750225,-1.2657931498481878,,Abhaykoul/EMO-1B,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3955479452054795,0.32175907578006413,-0.07378886942541535,0.0063487387282745375,0.5616438356164384,0.07664244289374202,0.7182575464653168,0.9723900690263009,0.054259840158833464,1168,True
584,True,-0.8630856409822181,0.25407671187183273,0.4449529473232047,0.26253810084720874,-7.033947245056642e-17,9.125120750343752e-17,-3.396949034107446,-1.3701190423175877,-0.8097867387587281,,Abhaykoul/HelpingAI-3B,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5051369863013698,0.3512038366219394,-0.15393314967943045,0.027733123270400756,0.4041095890410959,0.1616810364929564,0.6802535218539019,0.9508473120972794,0.08512775134588213,1168,True
584,True,-1.033242529122171,0.1404991171147208,0.23238177025700169,0.07374128905779394,7.604267291953127e-17,6.083413833562501e-18,-7.3540855653812,-1.962554074109071,-1.459373698315988,,Abhaykoul/HelpingAI-Lite-4x1b,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3578767123287671,0.30759118608005503,-0.050285526248712076,0.0082367711668137,0.6113013698630136,0.07052441122614901,0.7362526812560919,0.9803925448454547,0.04283016413164899,1168,True
584,True,-0.9279821789761604,0.2703620889747211,0.444334747270786,0.2705290267869683,-4.486517702252345e-17,7.300096600275002e-17,-3.4323679865594134,-1.307993148138611,-0.811177065321794,,Abhaykoul/MediKAI,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.4648972602739726,0.35831652271142284,-0.10658073756254977,0.014129392193992299,0.5034246575342466,0.11205161417850794,0.6959402200095928,0.9489391523209019,0.0880760392396981,1168,True
584,True,-1.0168542326747854,0.1720108437371034,0.35507628447972905,0.1556668981630797,1.7033558733975004e-16,6.083413833562501e-18,-5.911570518361721,-1.7601977591727762,-1.0354226267329887,,Abhaykoul/OEvortex,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3535958904109589,0.33233667797670574,-0.02125921243425316,0.006922189671228555,0.6386986301369864,0.04748426750943137,0.7395871821834238,0.965980384565034,0.06482523239783201,1168,True
584,True,-1.0523524134222209,0.13525164460251457,0.22617230524554519,0.06944691902776898,1.2014742321285942e-16,1.2166827667125003e-17,-7.78069957311747,-2.0006182016066316,-1.4864581576077838,,Abhaykoul/Qwen1.5-0.5B-vortex,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3184931506849315,0.30709638566364295,-0.011396765021288557,0.003585119543273224,0.660958904109589,0.025739774412177736,0.7425271720411137,0.9812899422077607,0.04122039425589019,1168,True
584,True,-1.0500919876324817,0.13336156613332242,0.23993682512810097,0.07535498737408543,-1.6045003986021098e-16,3.0417069167812506e-18,-7.874022614451738,-2.0146912969573667,-1.4273796189237957,,Abhaykoul/Qwen1.5-0.5B-vortex-v2,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3065068493150685,0.3119349275086382,0.005428078193569719,0.00436726692994418,0.678082191780822,0.01962135820600224,0.743705991135421,0.9791266842767857,0.04635283467367476,1168,True
584,True,-1.0523524134222209,0.13525164460251457,0.22617230524554519,0.06944691902776898,1.2014742321285942e-16,1.2166827667125003e-17,-7.78069957311747,-2.0006182016066316,-1.4864581576077838,,Abhaykoul/qwen1.5-vortex,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.3184931506849315,0.30709638566364295,-0.011396765021288557,0.003585119543273224,0.660958904109589,0.025739774412177736,0.7425271720411137,0.9812899422077607,0.04122039425589019,1168,True
584,True,-0.8638370805752322,0.2541050697112837,0.44513955098100355,0.2627186063005458,-2.2052375146664067e-17,4.258389683493751e-17,-3.399527138741195,-1.3700074372167828,-0.8093674482672607,,Abhaykoul/vortex2,Abhaykoul,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5059931506849316,0.3510802816303491,-0.15491286905458246,0.028459060777703285,0.4041095890410959,0.16368949256480264,0.6805204788484555,0.950992346406238,0.08489375173574913,1168,True
584,True,-0.7381706043940632,0.4013596615214459,0.32954667934481946,0.2696905917638069,7.75635263779219e-17,3.0417069167812506e-17,-1.8391748727210355,-0.9128973421355615,-1.1100372678660835,,Abhinav7/NeuralPipe-7B-slerp,Abhinav7,51e48e27e6543176a500d10ba86f7287b9506fd079adf8970f529e7f72afd1e3,outer4/test,0.6746575342465754,0.3546837883680563,-0.31997374587851907,0.11125547458500057,0.21404109589041095,0.32132929342951677,0.6283145026883121,0.9478442697024329,0.0945774416483747,1168,True
584,True,-0.9047383357965306,0.1973335928576123,0.24633605016493082,0.09962199648095323,-1.1824635638987112e-16,3.0417069167812506e-18,-4.584816617864715,-1.6228596176102867,-1.4010586176765423,,AdaptLLM/finance-chat,AdaptLLM,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5376712328767124,0.31936989194627563,-0.21830134093043674,0.051402649772942996,0.3818493150684932,0.2216424768686146,0.6867481846699351,0.9732809926832893,0.05478015030857505,1168,True
584,True,-0.9035212062472655,0.20015493465184153,0.2468130242968871,0.10097866682805874,3.554994958988087e-17,3.0417069167812506e-18,-4.514109071649374,-1.6086635390793467,-1.3991242156655086,,AdaptLLM/law-chat,AdaptLLM,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5342465753424658,0.32004000415354766,-0.21420657118891812,0.04864402679692399,0.3886986301369863,0.21652582493284298,0.6858311296472887,0.9729074931393769,0.05556359123303296,1168,True
584,True,-0.9043781170998616,0.197082695737066,0.24402360750440713,0.09838910997845386,-7.528224619033596e-17,2.4333655334250005e-17,-4.5888255877442425,-1.6241318630101016,-1.4104903063018723,,AdaptLLM/medicine-chat,AdaptLLM,9e5feac3fb9aeb49074e6c0ea0feee16ea33f113deecd960d83364f3f8705f1b,outer1/test,0.5376712328767124,0.31877730053030184,-0.21889393234641052,0.05281079680422104,0.3784246575342466,0.2236232001806343,0.6862107079392911,0.9737142562308205,0.05421803046466348,1168,True
584,True,-0.8128864564661855,0.34972403233033666,0.21108659267195387,0.16686444839524572,-4.562560375171876e-18,6.463627198160158e-17,-2.324365446233796,-1.0506109145679652,-1.5554868378835491,,Aeala/GPT4-x-AlpacaDente-30b,Aeala,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.6215753424657534,0.33612079345003587,-0.28545454901571754,0.08713286977875465,0.2808219178082192,0.2866403526432131,0.6547601282025307,0.9631840281960724,0.07296016712129581,1168,True
584,True,-0.8294418802867355,0.34119474543076506,0.19512237856158196,0.1544865969250939,-1.3687681125515628e-17,1.0265760844136721e-17,-2.430992538409549,-1.075301863744731,-1.6341283348987627,,Aeala/GPT4-x-AlpacaDente2-30b,Aeala,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.6061643835616438,0.33072347727578233,-0.2754409062858615,0.08050812512260186,0.2842465753424658,0.27544090628586154,0.6612284206539246,0.9670212755647604,0.06709962983711246,1168,True
584,True,-0.8005423391620877,0.3200217166161183,0.3648784677681498,0.23555019534675983,1.0645974208734377e-17,5.779243141884376e-17,-2.5015250453217757,-1.139366421065681,-1.008190945863573,,Aeala/GPT4-x-Alpasta-13b,Aeala,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.5847602739726028,0.3521317962578492,-0.2326284777147536,0.05998498679538646,0.3184931506849315,0.23580568250041475,0.6527103026595378,0.9502322491722665,0.08772016160545995,1168,True
584,True,-0.8536803895076333,0.2657059580536607,0.24871718795945075,0.1324598957316704,4.0302616647351574e-17,5.475072450206251e-17,-3.212876353097163,-1.3253650024795982,-1.3914388193447214,,AetherResearch/Cerebrum-1.0-7b,AetherResearch,51e48e27e6543176a500d10ba86f7287b9506fd079adf8970f529e7f72afd1e3,outer4/test,0.6164383561643836,0.3254979585604573,-0.29094039760392626,0.09008502124588855,0.2773972602739726,0.2931316011554032,0.6637964236120214,0.967695222754234,0.06296107115417568,1168,True
584,True,-0.8034628894598883,0.27587426570033136,0.34770474606489427,0.19700520091174964,2.09117350528711e-17,3.0417069167812506e-18,-2.9124242068038724,-1.28781007612031,-1.056401590176826,,AetherResearch/Cerebrum-1.0-8x7b,AetherResearch,51e48e27e6543176a500d10ba86f7287b9506fd079adf8970f529e7f72afd1e3,outer4/test,0.6815068493150684,0.3300503522941682,-0.35145649702090026,0.12835585323979812,0.2191780821917808,0.35271850356050305,0.6481853501616557,0.9644299729390114,0.06870558375212024,1168,True
584,True,-0.5450163839408726,0.8174095633446322,0.2969610821970231,0.7563442785868892,-2.1291948417468754e-17,1.3535595779676566e-16,-0.6667604691469525,-0.2016150082083481,-1.2141541851391127,,AiMavenAi/AiMaven-Prometheus,AiMavenAi,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.7397260273972602,0.4010610621842365,-0.33866496521302375,0.12357943089801338,0.1678082191780822,0.3410436719205,0.5716030146747727,0.9098568120063852,0.14541603003182196,1168,True
584,True,-0.6594592228280529,0.5575509898871929,0.2924598389072393,0.396395863697837,-1.748981477149219e-17,3.954218991815626e-17,-1.1827783194528607,-0.5842013181491643,-1.2294279246183626,,AiMavenAi/AiMaven-SmartDawg-7b,AiMavenAi,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.6789383561643836,0.3733474755160676,-0.30559088064831597,0.10304766210913023,0.21575342465753425,0.30713408943190534,0.6109078744923523,0.9332931026612473,0.11404116043889274,1168,True
584,True,-0.6168200829388455,0.6039363813307063,0.2355710595059064,0.4202328767715635,-4.79068839393047e-17,8.820950058665627e-17,-1.0213328787706935,-0.5042864155174743,-1.4457426721611013,,AiMavenAi/MavenWest,AiMavenAi,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.7157534246575342,0.3826160972557704,-0.3331373274017638,0.11933814300621393,0.1917808219178082,0.33405800250831125,0.5918632900482765,0.9260270449437515,0.1239465051472994,1168,True
584,True,-0.4354252535583875,0.9896980122486254,0.41981433260082146,1.1557462293059535,3.9161976553558606e-17,4.562560375171876e-17,-0.4399576923157474,-0.010355420519797499,-0.8679427306805049,,AiMavenAi/Prometheus-1.3,AiMavenAi,b51c9ab2abb52a9bc9bcd3ea7cc0337483675f6fbd8c6b86d3710b190117b156,outer3/test,0.726027397260274,0.43503562945099933,-0.29099176780927466,0.09732013709695092,0.16095890410958905,0.2964757469212488,0.5427408257841718,0.8813194808499619,0.18524525155916816,1168,True
584,True,-0.844251180080366,0.2775691489836008,0.31277627043005607,0.17487362781161594,-8.440736694067971e-17,5.779243141884376e-17,-3.041588675008856,-1.2816851913107152,-1.1622671349851286,,AlanRobotics/nanit,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.5898972602739726,0.3317995643731307,-0.2580976959008419,0.07157664318347334,0.3013698630136986,0.2594744658215693,0.6644458796015447,0.9647588452164513,0.06824567421983782,1168,True
584,True,-0.844251180080366,0.2775691489836008,0.31277627043005607,0.17487362781161594,-8.440736694067971e-17,5.779243141884376e-17,-3.041588675008856,-1.2816851913107152,-1.1622671349851286,,AlanRobotics/nanit_v1.1,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.5898972602739726,0.3317995643731307,-0.2580976959008419,0.07157664318347334,0.3013698630136986,0.2594744658215693,0.6644458796015447,0.9647588452164513,0.06824567421983782,1168,True
584,True,-0.8432566863940798,0.292579515132677,0.3050058731882452,0.17863135535459623,6.463627198160158e-17,8.820950058665627e-17,-2.882145340939831,-1.2290188026463769,-1.1874242462052245,,AlanRobotics/nanit_v2,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.5804794520547946,0.33336100631068366,-0.2471184457441109,0.06594102346615709,0.3150684931506849,0.2500775459740919,0.6666179599138518,0.9642331337566314,0.06869951489364186,1168,True
584,True,-0.7902601757143913,0.3782711471889302,0.476764813366851,0.3703937480603575,1.140640093792969e-17,9.125120750343752e-17,-2.0891368046098697,-0.9721440199083736,-0.740731963423017,,AlanRobotics/nanit_v3,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.598458904109589,0.349896806397506,-0.24856209771208304,0.07137608478527999,0.2842465753424658,0.25312750691656394,0.6488981184477061,0.9493232624583651,0.08788791599626203,1168,True
584,True,-0.8240578669411291,0.303812875165872,0.3530313447457752,0.2169333934895641,7.186032590895705e-17,5.627157796045314e-17,-2.712386255820199,-1.1913433093173296,-1.0411984306771,,AlanRobotics/nanit_v3.2,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.5967465753424658,0.3376534976244201,-0.2590930777180457,0.07436767654847853,0.273972602739726,0.26225438752705915,0.6581155477015466,0.95993639353512,0.07508119790877212,1168,True
584,True,-0.8442543619614756,0.27750008479634364,0.3126777862738649,0.17477369509110266,8.630843376366799e-17,2.4333655334250005e-17,-3.0423571314620355,-1.281934040223285,-1.162582055500711,,AlanRobotics/nanobot_v1,AlanRobotics,782b4e2a226013b11c39b9a49d5d507d278f4e56d0e2e61610ddb854c83131a4,outer0/test,0.5898972602739726,0.3318033327348839,-0.2580939275390887,0.07158870357972898,0.2996575342465753,0.25947135147757,0.6644366129699226,0.9647609378949049,0.06825912773712202,1168,True
584,True,-1.0234238746372424,0.1609575596253871,0.28905418866331895,0.10945965998436963,1.4219979835952348e-16,4.258389683493751e-17,-6.358346119431488,-1.8266145535587894,-1.2411411044210625,,AlekseyKorshuk/chatml-pyg-v1,AlekseyKorshuk,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.3784246575342466,0.30871792739488035,-0.06970673013936624,0.007331397178533043,0.5873287671232876,0.07571669292418674,0.7286290322592119,0.9799940408583032,0.043516351919973766,1168,True
584,True,-0.9804149516051824,0.21365451663745866,0.36806228304157834,0.181118096677365,5.0568377491488293e-17,7.604267291953127e-17,-4.588786453172938,-1.5433949767576887,-0.9995031077383375,,AlekseyKorshuk/pygmalion-6b-vicuna-chatml,AlekseyKorshuk,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.4058219178082192,0.3237114611732901,-0.08211045663492911,0.011544267542048788,0.5393835616438356,0.09143223075871362,0.7175767458033844,0.96999913015873,0.05607219404821537,1168,True
584,True,-0.8626949574630786,0.2794670488970791,0.29321068083531526,0.16407433477515146,-3.802133645976563e-17,7.300096600275002e-17,-3.0869290704135506,-1.2748708863706195,-1.2268638811361596,,AlekseyKorshuk/vic15-exp-syn-fight-cp3838,AlekseyKorshuk,645359ceec240b2b9cfba6b678e513d548a7fa9bd4197a996d31dc0b9a7f6163,outer2/test,0.5179794520547946,0.3374940419081451,-0.18048541014664948,0.03654471354080621,0.3801369863013699,0.183034217934431,0.6770717929167603,0.9615250647728847,0.07230697472905208,1168,True
