model_id,method,repetitions,total_wall_seconds_q25,total_wall_seconds_median,total_wall_seconds_q75,total_cpu_seconds_q25,total_cpu_seconds_median,total_cpu_seconds_q75,io_wall_seconds_q25,io_wall_seconds_median,io_wall_seconds_q75,io_cpu_seconds_q25,io_cpu_seconds_median,io_cpu_seconds_q75,extract_project_wall_seconds_q25,extract_project_wall_seconds_median,extract_project_wall_seconds_q75,extract_project_cpu_seconds_q25,extract_project_cpu_seconds_median,extract_project_cpu_seconds_q75,extract_project_predict_wall_seconds_q25,extract_project_predict_wall_seconds_median,extract_project_predict_wall_seconds_q75,extract_project_predict_cpu_seconds_q25,extract_project_predict_cpu_seconds_median,extract_project_predict_cpu_seconds_q75
0-hero/Matter-0.1-7B-DPO-preview,Q_C2,3,0.03043831419199705,0.031160105019807816,0.03123270347714424,0.022662368999995408,0.02336288099999706,0.02374334199999595,0.010321741923689842,0.010371776297688484,0.010581854730844498,0.0027343839999929287,0.0028506189999859544,0.003043619499994321,0.013989784754812717,0.014271648600697517,0.014712244272232056,0.013991643999993642,0.014273629999991044,0.014714136499993202,0.01988823153078556,0.020471174269914627,0.020660405047237873,0.01989120950000256,0.020474301000007245,0.020663317000000347
0-hero/Matter-0.1-7B-DPO-preview,Q_C3,3,0.02853010781109333,0.029712963849306107,0.02997315302491188,0.021238009499988664,0.022206598999986227,0.02258086999999165,0.009709304198622704,0.010211175307631493,0.010342414490878582,0.0025325040000048205,0.0029341910000013627,0.002951186499995373,0.013850145041942596,0.014018908143043518,0.014241011813282967,0.0138517329999992,0.014020619000000067,0.014242739499987778,0.018654288724064827,0.01920255646109581,0.019586384296417236,0.018656764499979772,0.01920519699996248,0.0195893184999818
0-hero/Matter-0.1-7B-DPO-preview,Q_C4,3,0.02763909474015236,0.03069392777979374,0.03990378696471453,0.0209131780000007,0.02391687399999398,0.02394750299999515,0.009348796680569649,0.009924955666065216,0.019086861051619053,0.0026101485000040725,0.003114500000009457,0.0031318460000058224,0.012629383243620396,0.014013698324561119,0.014374805614352226,0.012627338999998017,0.01401570799998808,0.0143767494999949,0.018254611641168594,0.020728517323732376,0.020772439427673817,0.01825355300000453,0.02073132100000663,0.020775636500008687
0-hero/Matter-0.1-7B-DPO-preview,Q_D1,3,0.03056766279041767,0.030760465189814568,0.030834920704364777,0.022822517999998126,0.022984108000002834,0.0233196410000005,0.01039737369865179,0.010459784418344498,0.010610118508338928,0.0028659390000029816,0.0029850690000046143,0.0030334555000024466,0.013726746663451195,0.013764161616563797,0.01409941352903843,0.013728287499993996,0.013765727999981436,0.014101023999991469,0.019918251782655716,0.01996101625263691,0.02024668548256159,0.019920868999982133,0.019963669000006234,0.020249649500001965
0-hero/Matter-0.1-7B-DPO-preview,Q_D2,3,0.030911135487258434,0.03116818331182003,0.03125098440796137,0.02334040000000215,0.02346768099999963,0.02348047649999785,0.010247520171105862,0.010324925184249878,0.010683299042284489,0.002690693499999952,0.003165201000001616,0.0031707610000069053,0.01385950855910778,0.013918677344918251,0.014191596768796444,0.01386151299999483,0.013920597999998563,0.014193679499999945,0.02026637364178896,0.02028641849756241,0.02061255369335413,0.020269775500004528,0.020289540999996802,0.0206156569999969
0-hero/Matter-0.1-7B-DPO-preview,Q_D3,3,0.030072192661464214,0.030468251556158066,0.030966201797127724,0.022920381500004083,0.02301563200000345,0.023232001500002042,0.010142567567527294,0.010537145659327507,0.010827447287738323,0.0029922820000045647,0.003089182000003632,0.0030959760000008885,0.013761939480900764,0.013898247852921486,0.014070781879127026,0.013763902999990307,0.013900208999984898,0.014072579499991633,0.019889610819518566,0.019889814779162407,0.020095099695026875,0.01989252850000156,0.019892568000003052,0.02009822449998211
0-hero/Matter-0.1-7B-DPO-preview,Q_D4,3,0.028990276157855988,0.029164569452404976,0.030648463405668736,0.022101021999993975,0.02268233799999564,0.02317515949999205,0.009067503735423088,0.00944858230650425,0.010627654381096363,0.0021868930000010778,0.0022206069999981537,0.002781878499988011,0.013708720915019512,0.013733921572566032,0.014605329371988773,0.01371055300000279,0.013735808000006955,0.014599926000002483,0.019803171046078205,0.02027963474392891,0.020358906127512455,0.019806383499997082,0.020283169999999018,0.020354850499998633
0-hero/Matter-0.1-7B-DPO-preview,S0,3,0.02960551530122757,0.02985505200922489,0.031391571275889874,0.0224721869999982,0.023016889000004426,0.02330575949999769,0.009881283156573772,0.010055206716060638,0.01124455314129591,0.0026907625000021085,0.0031012889999999516,0.003159834999998168,0.01397094875574112,0.014051036909222603,0.01429501548409462,0.013972968499999183,0.014052999000000455,0.014296854499999512,0.019683551974594593,0.01976075768470764,0.02010099682956934,0.019686598499998098,0.019763758000003406,0.020104299499987377
0-hero/Matter-0.1-7B-DPO-preview,Sd,3,0.028794271871447563,0.029890703037381172,0.030531383119523525,0.021877746000001252,0.022869979000006424,0.023479386500003585,0.009329098276793957,0.009561659768223763,0.009977567009627819,0.0024219235000018102,0.002558418000006668,0.002934924500003433,0.013875801116228104,0.013962909579277039,0.014139913953840733,0.013877248499994721,0.01396423899998922,0.014141349499993794,0.019418486393988132,0.020274115726351738,0.020503703504800797,0.019413267000011558,0.02026122000000896,0.02049872650000495
Aeala/GPT4-x-Alpasta-13b,B0,3,0.027742070145905018,0.027888229116797447,0.028314470313489437,0.020176149500002794,0.02019357800000421,0.020242214000002257,0.01050109975039959,0.010603295639157295,0.01107341144233942,0.002979815000010433,0.0029975080000212984,0.0030021290000101786,0.013805379159748554,0.013822849839925766,0.013846809044480324,0.0138072630000039,0.013824738000010939,0.013848693000005241,0.01715216040611267,0.017154406756162643,0.017197290435433388,0.017155664500002388,0.01715757000002327,0.017200545000010337
Aeala/GPT4-x-Alpasta-13b,Bd,3,0.027590176090598106,0.0281933955848217,0.028841260820627213,0.020234184500004915,0.020429010000000858,0.020511315499994964,0.010336771607398987,0.010787924751639366,0.011456533335149288,0.0030026594999945644,0.003066379999999924,0.0031278055000036886,0.013802815228700638,0.01391655020415783,0.01397161465138197,0.013804658000005077,0.013918607999997334,0.013973548499998323,0.01718887686729431,0.017319466918706894,0.017339376732707024,0.01719213000000952,0.017322680000001256,0.017342549999992407
Aeala/GPT4-x-Alpasta-13b,J,3,0.028058352880179882,0.028966473415493965,0.02946194913238287,0.020235745499995517,0.020285638999993694,0.02051174099999642,0.010768947191536427,0.011526588350534439,0.012094628065824509,0.003024235499999861,0.0030568020000032448,0.003177672000001408,0.013776415027678013,0.013843107968568802,0.01389546412974596,0.013773812999986035,0.013844857999998794,0.013897203499999122,0.01717454008758068,0.01725250482559204,0.017318306490778923,0.017173369999987642,0.017255609999992316,0.017322090499996
Aeala/GPT4-x-Alpasta-13b,P_A1,3,0.027332477271556854,0.027656959369778633,0.028290036134421825,0.02009560449999359,0.02020175000000002,0.020313260000002664,0.01019080076366663,0.010607743635773659,0.01103802490979433,0.002954915500006372,0.0029685910000001314,0.0029697250000007003,0.013821467757225037,0.013894027099013329,0.013907989487051964,0.013823208000010467,0.013895758000000313,0.013909697999997306,0.017098844051361084,0.01719081401824951,0.01730151940137148,0.017101939000000677,0.01719388899999963,0.017304624999995077
Aeala/GPT4-x-Alpasta-13b,P_A2,3,0.02763332985341549,0.02804875560104847,0.028340048156678677,0.02004658900001033,0.020106659000006744,0.020193625000003657,0.010484904982149601,0.01078760251402855,0.011180435307323933,0.002986115499985509,0.0030204009999987846,0.003038335500000322,0.013788330368697643,0.013861147686839104,0.013975772075355053,0.013790172499994036,0.01386291799999917,0.013974338499997963,0.017008882015943527,0.017023853957653046,0.017121447250247,0.01700849399998816,0.01701982900000587,0.017120959500002364
Aeala/GPT4-x-Alpasta-13b,P_A3,3,0.03134636767208576,0.0320806372910738,0.032260721549391747,0.023390080500000465,0.023565472000001364,0.02379307799999708,0.010875200852751732,0.011522594839334488,0.011628533713519573,0.0030445049999965335,0.0031034409999932677,0.0031427909999948156,0.013915853574872017,0.014122037217020988,0.014218910597264767,0.013859858000007996,0.014008118000001346,0.014162758999998637,0.020322476513683796,0.020339911803603172,0.020605825819075108,0.020267840500015843,0.020343451000030655,0.020609207000013896
Aeala/GPT4-x-Alpasta-13b,P_A4,3,0.031477442011237144,0.03197687864303589,0.032208941876888275,0.023150985499995613,0.023163280999995095,0.023303297499997377,0.011232373304665089,0.011905813589692116,0.012103782035410404,0.00301731150000073,0.003034422999999009,0.003117822999994857,0.013815158978104591,0.013930557295680046,0.014058702625334263,0.013812343000001448,0.013923079000001337,0.014055889000001542,0.02006105799227953,0.020094946026802063,0.02023416291922331,0.02001063899999167,0.020098279999984925,0.020232900499992823
Aeala/GPT4-x-Alpasta-13b,P_A5,3,0.027998438104987144,0.02865690365433693,0.028704977594316006,0.02035723550000057,0.020363112000012507,0.0205576920000059,0.010527857579290867,0.01090431958436966,0.011150313541293144,0.002998054500002567,0.003000539999998608,0.003088150999991157,0.013858204707503319,0.013921886682510376,0.014092646539211273,0.013860178000008716,0.013923778000005882,0.014094609000002478,0.01722859125584364,0.017311902716755867,0.017510403878986835,0.017231895000001884,0.01731518000001131,0.017513746000004993
Aeala/GPT4-x-Alpasta-13b,P_B1,3,0.02709297463297844,0.027211012318730354,0.027652040123939514,0.020108655000004916,0.020216269999998815,0.020315879500000023,0.009977052919566631,0.010143987834453583,0.010395686142146587,0.0029527394999888656,0.0029705890000002455,0.0030115344999996907,0.013775479979813099,0.013904968276619911,0.01397399790585041,0.013777298500008861,0.013906949000000779,0.013975683499999114,0.017072475515305996,0.017120296135544777,0.017261561006307602,0.017075600000003632,0.017123420000000777,0.017264494999990276
