model_id,org_id,A,C,O,REL10,R50,n_valid_source
YeungNLP/firefly-gemma-7b,YeungNLP,0.6213675213675214,0.3349055715404479,-0.28646194982707346,0.08810808919000719,0.27521367521367524,1170
YeungNLP/firefly-llama-13b,YeungNLP,0.5895904436860068,0.3306728695631013,-0.25891757412290545,0.07245145902703833,0.3191126279863481,1172
YeungNLP/firefly-llama-13b-v1.2,YeungNLP,0.5675213675213675,0.33218982465624197,-0.23533154286512553,0.06132913305767623,0.3367521367521368,1170
YeungNLP/firefly-llama-30b,YeungNLP,0.6427350427350428,0.3445814060779933,-0.29815363665704947,0.09535780712073529,0.24102564102564103,1170
YeungNLP/firefly-llama2-13b,YeungNLP,0.5914529914529915,0.33418506148644767,-0.2572679299665438,0.07191423241463529,0.29572649572649573,1170
YeungNLP/firefly-llama2-13b-chat,YeungNLP,0.5752136752136752,0.3288393610226781,-0.2463743141909971,0.06331269819009773,0.3487179487179487,1170
YeungNLP/firefly-llama2-13b-pretrain,YeungNLP,0.5393162393162393,0.31821274750659173,-0.22110349180964756,0.05401175501753727,0.37606837606837606,1170
YeungNLP/firefly-llama2-13b-v1.2,YeungNLP,0.6068376068376068,0.3315956137119723,-0.27524199312563447,0.07932915099618536,0.29914529914529914,1170
YeungNLP/firefly-llama2-7b-chat-temp,YeungNLP,0.5119658119658119,0.325545018791272,-0.1864207931745399,0.03772253749026329,0.4222222222222222,1170
YeungNLP/firefly-llama2-7b-pretrain,YeungNLP,0.4863247863247863,0.31531700113853517,-0.17100778518625115,0.032425943528572684,0.4512820512820513,1170
YeungNLP/firefly-mixtral-8x7b-v0.1,YeungNLP,0.6811965811965812,0.33327390576206,-0.3479226754345212,0.12713107429674206,0.2188034188034188,1170
YeungNLP/firefly-mixtral-8x7b-v1,YeungNLP,0.6811965811965812,0.33327390576206,-0.3479226754345212,0.12713107429674206,0.2188034188034188,1170
YeungNLP/firefly-qwen1.5-en-14b-alpha,YeungNLP,0.5752136752136752,0.33151427411673223,-0.24369940109694294,0.06376267778841203,0.3230769230769231,1170
YeungNLP/firefly-qwen1.5-en-14b-dpo-v0.1,YeungNLP,0.588034188034188,0.3328969563737024,-0.25513723166048563,0.06992845845164956,0.3162393162393162,1170
YeungNLP/firefly-qwen1.5-en-7b,YeungNLP,0.5341880341880342,0.31672021778942194,-0.21746781639861223,0.04952361723828562,0.38632478632478634,1170
YeungNLP/firefly-qwen1.5-en-7b-dpo-v0.1,YeungNLP,0.5427350427350427,0.32638345715627215,-0.21635158557877054,0.04856439971291012,0.38461538461538464,1170
YeungNLP/firefly-qwen1.5-en-7b-dpo-v0.1-unsloth,YeungNLP,0.5606837606837607,0.3275864907646887,-0.23309726991907198,0.05639590063257904,0.3606837606837607,1170
YeungNLP/firefly-qwen1.5-en-7b-unsloth,YeungNLP,0.5418803418803418,0.3170554619942523,-0.22482487988608957,0.05265140093850158,0.3811965811965812,1170
YeungNLP/firefly-zephyr-6x7b,YeungNLP,0.6068376068376068,0.33813465004055654,-0.26870295679705025,0.08037834942970976,0.27008547008547007,1170
YeungNLP/firefly-zephyr-6x7b-lora,YeungNLP,0.6094017094017095,0.33811464556067417,-0.2712870638410353,0.0818298025680569,0.26666666666666666,1170
YeungNLP/firefly-ziya-13b,YeungNLP,0.5538461538461539,0.32567032642062593,-0.22817582742552794,0.057232927318246474,0.35213675213675216,1170
Yhyu13/LMCocktail-10.7B-v1,Yhyu13,0.705982905982906,0.38730085792139957,-0.31868204806150646,0.11106349509082027,0.18974358974358974,1170
Yhyu13/LMCocktail-Mistral-7B-v1,Yhyu13,0.6615384615384615,0.36183767337292777,-0.29970078816553375,0.09714751157812505,0.2376068376068376,1170
Yhyu13/oasst-rlhf-2-llama-30b-7k-steps-hf,Yhyu13,0.613481228668942,0.33230121713704047,-0.2811800115319015,0.08705176920016475,0.26109215017064846,1172
YorkieOH10/MistralHermesPipe-7B-slerp,YorkieOH10,0.6786324786324787,0.3547733179370363,-0.32385916069544235,0.11391936580021329,0.2153846153846154,1170
YouKnowMee/Mistral-7b-instruct-v0.2-summ-dpo-ed2,YouKnowMee,0.7435897435897436,0.4362346887691383,-0.3073550548206053,0.10572933577408819,0.147008547008547,1170
YouKnowMee/Mistral-7b-instruct-v0.2-summ-dpo-ed3,YouKnowMee,0.7418803418803419,0.43634556952384285,-0.30553477235649906,0.10390521640469143,0.14871794871794872,1170
YouKnowMee/Mistral-7b-instruct-v0.2-summ-sft-dpo-ed2,YouKnowMee,0.7401709401709402,0.4399319957343355,-0.3002389444366047,0.10154125255951259,0.14358974358974358,1170
YouKnowMee/Mistral-7b-instruct-v0.2-summ-sft-dpo-ed3,YouKnowMee,0.7393162393162394,0.4400104365528191,-0.2993058027634203,0.1010813870571792,0.147008547008547,1170
YouKnowMee/Mistral-7b-instruct-v0.2-summ-sft-ed2,YouKnowMee,0.7136752136752137,0.37421166149136564,-0.33946355218384805,0.12767569164888834,0.19145299145299147,1170
YouKnwMe/Direct-sm-private-e1,YouKnwMe,0.7247863247863248,0.41956456850236634,-0.3052217562839584,0.1022445557958401,0.1794871794871795,1170
YouKnwMe/Mistral-7B-Instruct-exp-e2,YouKnwMe,0.7247863247863248,0.3946237736109603,-0.33016255117536447,0.11837057915496539,0.1794871794871795,1170
YouKnwMe/Mistral-7b-instruct-v0.2-private-eds2,YouKnwMe,0.7307692307692307,0.4621025168540608,-0.26866671391516994,0.08308847750769373,0.1623931623931624,1170
YouKnwMe/Mistral-7b-instruct-v0.2-private-edw2,YouKnwMe,0.6974358974358974,0.3683371479645364,-0.329098749471361,0.11627406452026727,0.19829059829059828,1170
Yukang/Llama-2-13b-chat-longlora-32k-sft,Yukang,0.26153846153846155,0.408236893210734,0.14669843167227242,0.034845058089041446,0.7213675213675214,1170
Yukang/Llama-2-13b-longlora-16k-ft,Yukang,0.258974358974359,0.3765946219185886,0.11762026294422961,0.029734403106273267,0.7401709401709402,1170
Yukang/Llama-2-13b-longlora-32k-ft,Yukang,0.5948717948717949,0.317064785051098,-0.2778070098206969,0.08031409788951396,0.3094017094017094,1170
Yukang/Llama-2-7b-longlora-100k-ft,Yukang,0.28205128205128205,0.4047871561551309,0.12273587410384884,0.029648914721861826,0.7213675213675214,1170
Yukang/Llama-2-7b-longlora-16k-ft,Yukang,0.2641025641025641,0.374463390795719,0.11036082669315489,0.029181689065470195,0.7350427350427351,1170
Yukang/Llama-2-7b-longlora-32k-ft,Yukang,0.27863247863247864,0.4087720901934792,0.13013961156100057,0.03150003404407493,0.7076923076923077,1170
Yukang/LongAlpaca-13B,Yukang,0.4256410256410256,0.346711702183655,-0.07892932345737064,0.016073602845764617,0.5111111111111111,1170
Yukang/LongAlpaca-7B,Yukang,0.4264957264957265,0.3292576681536383,-0.09723805834208815,0.013033946641010813,0.5264957264957265,1170
Yuma42/KangalKhan-Alpha-Emerald-7B-Fixed,Yuma42,0.6572649572649573,0.35368198921718963,-0.30358296804776763,0.09864267687645946,0.24444444444444444,1170
Yuma42/KangalKhan-Alpha-ExtraRawRubyroid-7B,Yuma42,0.6658119658119658,0.3579033252355157,-0.30790864057645007,0.1010385635533803,0.24444444444444444,1170
Yuma42/KangalKhan-Alpha-RawRubyroid-7B-Fixed,Yuma42,0.6658119658119658,0.35856139899625705,-0.3072505668157087,0.1011244261731459,0.24273504273504273,1170
Yuma42/KangalKhan-Alpha-Rubyroid-7B-Fixed,Yuma42,0.6555555555555556,0.35516292090998897,-0.3003926346455666,0.09647385064469216,0.24444444444444444,1170
Yuma42/KangalKhan-Alpha-Sapphiroid-7B-Fixed,Yuma42,0.6598290598290598,0.34883685291386163,-0.3109922069151982,0.10351817057499373,0.23247863247863249,1170
Yuma42/KangalKhan-Beta-Ruby-7B,Yuma42,0.6444444444444445,0.3469032768641723,-0.29754116758027216,0.09528703369440877,0.24444444444444444,1170
Yuma42/KangalKhan-Beta-Sapphire-7B,Yuma42,0.6572649572649573,0.345633639203462,-0.31163131806149524,0.10327077596894338,0.2358974358974359,1170
Yuma42/KangalKhan-DesolatingRuby-7B,Yuma42,0.6683760683760683,0.35930595457668535,-0.309070113799383,0.10312275339535719,0.2358974358974359,1170
Yuma42/KangalKhan-HardRuby-7B,Yuma42,0.6649572649572649,0.35948099747080947,-0.30547626748645546,0.10154292292178049,0.23931623931623933,1170
Yuma42/KangalKhan-PolishedRuby-7B,Yuma42,0.6666666666666666,0.3591631668999902,-0.3075034997666764,0.10245571215481115,0.23931623931623933,1170
Yuma42/KangalKhan-PressurizedRuby-7B,Yuma42,0.6683760683760683,0.35952816797258186,-0.3088479004034865,0.10261192833774208,0.2376068376068376,1170
Yuma42/KangalKhan-PrimordialSapphire-7B,Yuma42,0.6581196581196581,0.36170316531292146,-0.29641649280673665,0.09486538646709684,0.24786324786324787,1170
Yuma42/KangalKhan-RawEmerald-7B,Yuma42,0.6683760683760683,0.3624791762499221,-0.30589689212614624,0.10067569645806569,0.24444444444444444,1170
Yuma42/KangalKhan-RawRuby-7B,Yuma42,0.6683760683760683,0.3601399215531255,-0.3082361468229428,0.10331397446632425,0.2376068376068376,1170
Yuma42/KangalKhan-Ruby-7B,Yuma42,0.6717948717948717,0.3584419508544954,-0.31335292094037637,0.10538785695321334,0.2358974358974359,1170
Yuma42/KangalKhan-Ruby-7B-Fixed,Yuma42,0.6717948717948717,0.3584419508544954,-0.31335292094037637,0.10538785695321334,0.2358974358974359,1170
Yuma42/KangalKhan-Sapphire-7B,Yuma42,0.6623931623931624,0.3572707926449056,-0.3051223697482568,0.10064112064069568,0.24102564102564103,1170
Yuma42/KangalKhan-SharpEmerald-7B,Yuma42,0.6666666666666666,0.3585066476142762,-0.30816001905239043,0.10223958460275727,0.24102564102564103,1170
Yuma42/KangalKhan-ShatteredRuby-7B,Yuma42,0.6615384615384615,0.3603752260895671,-0.3011632354488944,0.09853907229632092,0.24102564102564103,1170
Yuma42/KangalKhan-ShinyEmerald-7B,Yuma42,0.6615384615384615,0.3596988324376456,-0.3018396291008159,0.09907129721039583,0.24444444444444444,1170
ZHLiu627/zephyr-gemma-rpo,ZHLiu627,0.5692307692307692,0.35796948469754053,-0.21126128453322868,0.04929189415185718,0.3111111111111111,1170
Zangs3011/codellama_7b_DolphinCoder,Zangs3011,0.41965811965811967,0.32146528322505785,-0.09819283643306181,0.013479681076530536,0.5111111111111111,1170
Zangs3011/falcon_7b_DolphinCoder,Zangs3011,0.48717948717948717,0.3116358006313064,-0.17554368654818076,0.035427509103357104,0.42735042735042733,1170
Zangs3011/gpt2_137m_DolphinCoder,Zangs3011,0.2188034188034188,0.30204257270929136,0.08323915390587255,0.012863599145946742,0.7982905982905983,1170
Zangs3011/mistral_7b_2EPOCH_DolphinCoder,Zangs3011,0.6068376068376068,0.33988829923132446,-0.2669493076062823,0.07516101981808303,0.29743589743589743,1170
Zangs3011/mistral_7b_DolphinCoder,Zangs3011,0.5974358974358974,0.33355670867121845,-0.263879188764679,0.07567541310067091,0.28717948717948716,1170
Zangs3011/mistral_7b_HalfEpoch_DolphinCoder,Zangs3011,0.6170940170940171,0.3357772844033636,-0.28131673269065355,0.08521918703053304,0.2717948717948718,1170
Zangs3011/mixtral_8x7b_MonsterInstruct,Zangs3011,0.6521367521367522,0.3244556933805747,-0.3276810587561775,0.11268704023650428,0.24615384615384617,1170
Zardos/A.I.Kant-Test_Llama-3-8B-Instruct_v0.1.0,Zardos,0.5316239316239316,0.3059170241956309,-0.22570690742830074,0.05401968839036448,0.38290598290598293,1170
Zardos/A.I.Kant-Test_Llama-3-8B-Instruct_v0.1.1,Zardos,0.394017094017094,0.30820197882304073,-0.08581511519405327,0.0091180843480189,0.5641025641025641,1170
Zardos/Kant-Test-0.1-Mistral-7B,Zardos,0.6170940170940171,0.325468759029987,-0.2916252580640301,0.09102567335008407,0.2717948717948718,1170
Zardos/nil_Llama-3-8B-Instruct_v0.1.0,Zardos,0.6170940170940171,0.3494688231599876,-0.2676251939340295,0.07629085172821641,0.27008547008547007,1170
Zardos/nil_Llama-3-8B-Instruct_v0.1.1,Zardos,0.6068376068376068,0.3459262132729974,-0.2609113935646094,0.07740673428530022,0.27692307692307694,1170
ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_1,ZhangShenao,0.6393162393162393,0.35807225919128977,-0.2812439801249495,0.08301935326527529,0.2512820512820513,1170
ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_2,ZhangShenao,0.6487179487179487,0.37256092745958963,-0.2761570212583591,0.08148748801733688,0.2376068376068376,1170
ZhangShenao/0.0005_llama_4iters_bs128_5551lr_iter_3,ZhangShenao,0.647008547008547,0.3802727047667675,-0.26673584224177954,0.07645703169815041,0.2341880341880342,1170
ZhangShenao/0.0005_llama_nodpo_3iters_bs128_531lr_iter_1,ZhangShenao,0.6427350427350428,0.37092058380774207,-0.2718144589273007,0.07810495353261983,0.24273504273504273,1170
ZhangShenao/0.0005_llama_nodpo_3iters_bs128_531lr_iter_2,ZhangShenao,0.6435897435897436,0.3791019861268983,-0.2644877574628453,0.07545749535008675,0.24273504273504273,1170
ZhangShenao/0.001_idpo_declr_4iters_iter_2,ZhangShenao,0.6239316239316239,0.34754875919758776,-0.27638286473403617,0.08370753090209798,0.26153846153846155,1170
ZhangShenao/0.001_idpo_declr_4iters_iter_3,ZhangShenao,0.6299145299145299,0.3501913036526974,-0.2797232262618325,0.08704762502819016,0.252991452991453,1170
ZhangShenao/0.001_idpo_declr_4iters_iter_4,ZhangShenao,0.6264957264957265,0.35229559760719714,-0.27420012888852935,0.08400112455886129,0.2547008547008547,1170
ZhangShenao/0.001_idpo_declr_iter_2,ZhangShenao,0.6401709401709401,0.3563232746314856,-0.2838476655394545,0.08725749518229599,0.24957264957264957,1170
ZhangShenao/0.001_idpo_declr_iter_3,ZhangShenao,0.6410256410256411,0.3585124495029065,-0.2825131915227346,0.08674038836793067,0.24786324786324787,1170
ZhangShenao/0.001_idpo_same_noreplacerej_declr_iter_2,ZhangShenao,0.6282051282051282,0.34980392170847974,-0.27840120649664846,0.08486767851321314,0.26495726495726496,1170
ZhangShenao/0.001_idpo_same_noreplacerej_declr_iter_3,ZhangShenao,0.6256410256410256,0.35189822190784165,-0.273742803733184,0.08220222470595101,0.26666666666666666,1170
ZhangShenao/0.001_llama-3_nodpo_3iters_bs128_531lr_iter_1,ZhangShenao,0.6435897435897436,0.371009817275299,-0.2725799263144446,0.07833973124624553,0.24444444444444444,1170
ZhangShenao/0.001_llama-3_nodpo_3iters_bs128_531lr_iter_2,ZhangShenao,0.6435897435897436,0.37954424766947636,-0.26404549592026727,0.07508346067817923,0.24273504273504273,1170
ZhangShenao/0.001_llama-3_nodpo_3iters_bs128_531lr_iter_3,ZhangShenao,0.6495726495726496,0.38261992957544216,-0.26695271999720743,0.07570262664030089,0.24102564102564103,1170
ZhangShenao/0.0_ablation_sample1_4iters_bs256_iter_1,ZhangShenao,0.6153846153846154,0.33711474561918464,-0.2782698697654308,0.08499207740754361,0.27008547008547007,1170
ZhangShenao/0.0_ablation_sample1_4iters_bs256_iter_2,ZhangShenao,0.6162393162393163,0.3512688960002957,-0.26497042023902057,0.07807591329186928,0.27350427350427353,1170
ZhangShenao/0.0_ablation_sample1_4iters_bs256_iter_3,ZhangShenao,0.6145299145299146,0.36198754849397646,-0.2525423660359381,0.07307898769796191,0.2717948717948718,1170
ZhangShenao/0.0_ablation_sample1_4iters_bs256_iter_4,ZhangShenao,0.6068376068376068,0.3686028512885177,-0.23823475554908907,0.06541766101551204,0.27521367521367524,1170
ZhangShenao/0.0_zephyr_withdpo_4iters_bs128_5551lr_iter_2,ZhangShenao,0.6222222222222222,0.3515200947708095,-0.27070212745141276,0.08098066479027582,0.27008547008547007,1170
ZhangShenao/0.0_zephyr_withdpo_4iters_bs128_5551lr_iter_3,ZhangShenao,0.6162393162393163,0.36193411131719333,-0.25430520492212294,0.07291311293089552,0.27521367521367524,1170
ZhangShenao/0.0_zephyr_withdpo_4iters_bs128_5551lr_iter_4,ZhangShenao,0.6094017094017095,0.3660452930208268,-0.24335641638088268,0.06763952468363982,0.27692307692307694,1170
ZoidBB/Jovian-10.7B-v1.0,ZoidBB,0.6735042735042736,0.3442292353211832,-0.32927503818309034,0.11357945591295399,0.23076923076923078,1170
ZoidBB/Kory-0.1-11b-pre1,ZoidBB,0.7282051282051282,0.39199874208593455,-0.3362063861191936,0.12112994453110015,0.17777777777777778,1170
ZoidBB/MultiKory-0.1-4x11b-pre1,ZoidBB,0.7282051282051282,0.39198697779346414,-0.33621815041166403,0.12118843616142977,0.17777777777777778,1170
ZoidBB/unraveled-7b-a1,ZoidBB,0.5982905982905983,0.3211966156321594,-0.2770939826584389,0.08138743725295056,0.30256410256410254,1170
ZySec-AI/ZySec-7B,ZySec-AI,0.5752136752136752,0.3243103034611585,-0.25090337175251665,0.06824124078751365,0.3145299145299145,1170
ZySec-AI/ZySec-7B-v2,ZySec-AI,0.5307692307692308,0.40741294951847834,-0.12335628125075243,0.019517048616589296,0.37606837606837606,1170
aaditya/Llama3-OpenBioLLM-8B,aaditya,0.5863247863247864,0.3543298189936373,-0.23199496733114905,0.06528810845920893,0.28205128205128205,1170
aaditya/OpenBioLLM-Llama3-8B,aaditya,0.5863247863247864,0.3543298189936373,-0.23199496733114905,0.06528810845920893,0.28205128205128205,1170
aari1995/germeo-7b-laser,aari1995,0.6068376068376068,0.36066948584782516,-0.24616812098978164,0.06856714362824717,0.2717948717948718,1170
ab24g21/LaterLlamaV2,ab24g21,0.5905982905982906,0.33403614181613484,-0.2565621487821558,0.07059852652678941,0.3264957264957265,1170
ab24g21/llama-2-new,ab24g21,0.5871794871794872,0.3319117921779678,-0.2552676950015194,0.06918292396164337,0.3316239316239316,1170
abacaj/phi-2-super,abacaj,0.6188034188034188,0.3469498910183999,-0.2718535277850189,0.0806963471196547,0.27863247863247864,1170
abacusai/Fewshot-Metamath-Mistral,abacusai,0.5777777777777777,0.33250502858968345,-0.24527274918809427,0.0685393110854349,0.3145299145299145,1170
abacusai/Fewshot-Metamath-OrcaVicuna-Mistral,abacusai,0.5965811965811966,0.33712106847187,-0.25946012810932656,0.07410707835230403,0.28888888888888886,1170
abacusai/Fewshot-Metamath-OrcaVicuna-Mistral-10B,abacusai,0.5641025641025641,0.3132172090444025,-0.2508853550581616,0.06556710536237463,0.35384615384615387,1170
abacusai/Giraffe-13b-32k-v3,abacusai,0.5905982905982906,0.3296647270343808,-0.2609335635639098,0.07178989987985494,0.3128205128205128,1170
abacusai/Giraffe-beta-13b-32k,abacusai,0.5564102564102564,0.3181975839359974,-0.23821267247425904,0.059777293283023857,0.37094017094017095,1170
abacusai/Liberated-Qwen1.5-14B,abacusai,0.5794871794871795,0.32079806706008324,-0.2586891124270963,0.07089393456657714,0.3384615384615385,1170
abacusai/Liberated-Qwen1.5-72B,abacusai,0.6572649572649573,0.33186297126053094,-0.3254019860044263,0.11243065661767156,0.2341880341880342,1170
abacusai/Liberated-Qwen1.5-7B,abacusai,0.5205128205128206,0.31561361398240095,-0.2048992065304196,0.04456935680678267,0.40854700854700854,1170
abacusai/Llama-3-Giraffe-70B,abacusai,0.6871794871794872,0.32795691327845394,-0.35922257390103324,0.13573056282246124,0.20170940170940171,1170
abacusai/Llama-3-Giraffe-70B-Instruct,abacusai,0.6982905982905983,0.36779794416240086,-0.3304926541281974,0.11955115450660574,0.1675213675213675,1170
abacusai/Llama-3-Smaug-8B,abacusai,0.5957264957264957,0.3368795805204478,-0.2588469152060479,0.07314771403303819,0.3094017094017094,1170
abacusai/MM-OV-bagel-DPO-34b-c1000-250,abacusai,0.6820512820512821,0.34860351044585564,-0.33344777160542644,0.12198249360309574,0.20854700854700856,1170
abacusai/MM-Orc-Vic-bagel-34b-c1000,abacusai,0.6735042735042736,0.3423266658074805,-0.33117760769679305,0.11936135545919586,0.21196581196581196,1170
abacusai/MetaMath-Bagel-DPO-34B,abacusai,0.6820512820512821,0.3442299723330757,-0.3378213097182064,0.12531372487703296,0.20683760683760682,1170
abacusai/MetaMath-bagel-34b-v0.2-c1500,abacusai,0.6393162393162393,0.34184656742803166,-0.2974696718882076,0.09631123286238337,0.24786324786324787,1170
abacusai/Slerp-CM-mist-dpo,abacusai,0.6957264957264957,0.36392602861253587,-0.33180046711395983,0.11849057476910888,0.20170940170940171,1170
abacusai/Smaug-2-72B,abacusai,0.6794871794871795,0.3581914054539136,-0.3212957740332659,0.10865157461532897,0.20854700854700856,1170
abacusai/Smaug-34B-v0.1,abacusai,0.7418803418803419,0.3661216902279572,-0.3757586516523847,0.15355181938885545,0.14871794871794872,1170
abacusai/Smaug-70B-v0.1,abacusai,0.7598290598290598,0.39280700072040947,-0.3670220591086503,0.14386264945650593,0.14188034188034188,1170
abacusai/Smaug-72B-v0.1,abacusai,0.7598290598290598,0.39280700072040947,-0.3670220591086503,0.14386264945650593,0.14188034188034188,1170
abacusai/Smaug-Mixtral-v0.1,abacusai,0.7461538461538462,0.3674058386441514,-0.3787480075096948,0.15240471697618915,0.1658119658119658,1170
abacusai/Smaugv0.1,abacusai,0.7418803418803419,0.3661216902279572,-0.3757586516523847,0.15355181938885545,0.14871794871794872,1170
abacusai/bigstral-12b-32k,abacusai,0.5957264957264957,0.35852763599083914,-0.23719885973565658,0.06144915483936377,0.29743589743589743,1170
abacusai/bigyi-15b,abacusai,0.5615384615384615,0.32959756944430385,-0.2319408920941577,0.05866001315263519,0.3384615384615385,1170
abdulrahman-nuzha/belal-finetuned-llama2-1024-v2.2,abdulrahman-nuzha,0.5264957264957265,0.31212179379434135,-0.21437393270138516,0.050464154509875646,0.4,1170
abdulrahman-nuzha/belal-finetuned-llama2-v1.0,abdulrahman-nuzha,0.5282051282051282,0.31091587544746424,-0.21728925275766398,0.050364676816342706,0.39145299145299145,1170
abdulrahman-nuzha/finetuned-Mistral-5000-v1.0,abdulrahman-nuzha,0.5991452991452991,0.31826700970146427,-0.28087828944383486,0.08126050998619985,0.3213675213675214,1170
abdulrahman-nuzha/finetuned-Mistral-7B-Instruct-v0.2-5000-v2.0,abdulrahman-nuzha,0.5931623931623932,0.3309967650397451,-0.26216562812264804,0.07274269370585969,0.31965811965811963,1170
abdulrahman-nuzha/finetuned-llama-v2.0,abdulrahman-nuzha,0.5316239316239316,0.31084390873078876,-0.22078002289314286,0.0516848069299913,0.38974358974358975,1170
abdulrahman-nuzha/finetuned-llama2-chat-5000-v1.0-squad,abdulrahman-nuzha,0.5094017094017094,0.3257129819690519,-0.18368872743265746,0.036306784019328936,0.40854700854700854,1170
abdulrahman-nuzha/finetuned-llama2-chat-5000-v2.0,abdulrahman-nuzha,0.5205128205128206,0.3263722714205521,-0.19414054909226847,0.040489170370421726,0.4017094017094017,1170
abhinand/Llama-3-OpenBioMed-8B-slerp-v0.3,abhinand,0.6205128205128205,0.3508531484944292,-0.2696596720183913,0.08240511770432662,0.2512820512820513,1170
abhinand/TinyLlama-1.1B-OpenHermes-2.5-Chat-v0.1-sft,abhinand,0.3384615384615385,0.3087559940776464,-0.029705544383892057,0.005216118920418642,0.6427350427350428,1170
abhinand/gemma-2b-it-tamil-v0.1-alpha,abhinand,0.5008547008547009,0.32395464195309487,-0.17690005890160598,0.033268576605029174,0.4341880341880342,1170
abhinand/gemma-2b-tamil,abhinand,0.47435897435897434,0.3093257512074648,-0.16503322315150953,0.02810279768650785,0.4564102564102564,1170
abhinand/malayalam-llama-7b-instruct-v0.1,abhinand,0.37264957264957266,0.3701280512017487,-0.002521521447823971,0.026750930648489317,0.6427350427350428,1170
abhinand/mistral7b-test001,abhinand,0.24700854700854702,0.37010564049638645,0.12309709348783943,0.033406688423742385,0.7555555555555555,1170
abhinand/tamil-llama-13b-base-v0.1,abhinand,0.5282051282051282,0.3122006129316729,-0.21600451527345532,0.05064961139915692,0.39487179487179486,1170
abhinand/tamil-llama-13b-instruct-v0.1,abhinand,0.5444444444444444,0.3184573894028583,-0.22598705504158612,0.05818863445764132,0.37435897435897436,1170
abhinand/tamil-llama-7b-base-v0.1,abhinand,0.4675213675213675,0.314024690600288,-0.15349667692107954,0.027331343366260943,0.4683760683760684,1170
abhinand/tamil-llama-7b-instruct-v0.1,abhinand,0.48034188034188036,0.3227985988701787,-0.15754328147170166,0.0285585253209151,0.4581196581196581,1170
abhinand/tamil-llama-7b-instruct-v0.2,abhinand,0.4025641025641026,0.34998615809428923,-0.05257794446981334,0.01795362152575218,0.5931623931623932,1170
abhinand/telugu-llama-7b-instruct-v0.1,abhinand,0.37094017094017095,0.37120599201107723,0.00026582107090628027,0.025354135436447447,0.6512820512820513,1170
abhiramtirumala/DialoGPT-sarcastic-medium,abhiramtirumala,0.23293515358361774,0.3321212901360949,0.09918613655247718,0.019777265880734213,0.7849829351535836,1172
abhishek/autotrain-8kfjk-b3gva,abhishek,0.5008547008547009,0.4043563268756203,-0.09649837397908057,0.011311956126130016,0.4,1170
abhishek/autotrain-cei9g-ag3pe,abhishek,0.6136752136752137,0.3449396336606499,-0.2687355800145638,0.07937498653013585,0.2717948717948718,1170
abhishek/autotrain-ixpiv-6kj1e,abhishek,0.6162393162393163,0.3591241463020588,-0.25711516993725747,0.0713982838881745,0.28034188034188035,1170
abhishek/autotrain-llama3-70b-orpo-v1,abhishek,0.705982905982906,0.34947830423767295,-0.3565046017452331,0.13827761610429368,0.1641025641025641,1170
abhishek/autotrain-llama3-70b-orpo-v2,abhishek,0.7085470085470086,0.3453202782204256,-0.363226730326583,0.14417458795408777,0.15726495726495726,1170
abhishek/autotrain-llama3-8b-open-hermes-sft,abhishek,0.5307692307692308,0.31179525422715454,-0.21897397654207623,0.05024974044012009,0.4017094017094017,1170
abhishek/autotrain-llama3-no-robots,abhishek,0.5700854700854701,0.33441291310268684,-0.23567255698278322,0.06186190951748851,0.3299145299145299,1170
abhishek/autotrain-llama3-oh-sft-v0-2,abhishek,0.6829059829059829,0.33849300189864795,-0.344412981007335,0.1287375505284649,0.19316239316239317,1170
abhishek/autotrain-llama3-orpo,abhishek,0.6205128205128205,0.34333167199742476,-0.27718114851539577,0.08251743529508947,0.25982905982905985,1170
abhishek/autotrain-llama3-orpo-v2,abhishek,0.6205128205128205,0.33567175089982226,-0.28484106961299827,0.08752330116211203,0.26837606837606837,1170
abhishek/autotrain-mixtral-8x7b-orpo-v1,abhishek,0.6957264957264957,0.33984604705628946,-0.35588044867020624,0.13428347267254143,0.20170940170940171,1170
abhishek/autotrain-mixtral-8x7b-orpo-v2,abhishek,0.688034188034188,0.3362448617045809,-0.35178932632960713,0.12984410163160184,0.21025641025641026,1170
abhishek/autotrain-mixtral7x8b-math,abhishek,0.6136752136752137,0.3449396336606499,-0.2687355800145638,0.07937498653013585,0.2717948717948718,1170
abhishek/autotrain-xva0j-mixtral8x7b,abhishek,0.6273504273504273,0.3341459694984953,-0.29320445785193205,0.08948945640667275,0.2905982905982906,1170
abhishek/hepu-o4zf-ravz-7-0,abhishek,0.2452991452991453,0.3345725212395381,0.08927337594039284,0.015777533313809995,0.7487179487179487,1170
abhishek/llama2guanacotest,abhishek,0.5162393162393163,0.3186646806289031,-0.19757463561041322,0.04129758476933199,0.40341880341880343,1170
abhishekchohan/SOLAR-10.7B-Instruct-Forest-DPO-v1,abhishekchohan,0.7188034188034188,0.38926686736955146,-0.32953655143386734,0.12032850340845573,0.18461538461538463,1170
abhishekchohan/Yi-9B-Forest-DPO-v1.0,abhishekchohan,0.5982905982905983,0.3195617141697072,-0.2787288841208911,0.08125652623622513,0.3128205128205128,1170
abhishekchohan/mistral-7B-forest,abhishekchohan,0.6572649572649573,0.3609846002680545,-0.29628035699690275,0.09320520263575398,0.24102564102564103,1170
